soc_id,lat,lng,Preferred_name,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37
11870,7.44,-5.28,Baoulé,0.92,1.0,0.91,1.0,1.0,1.0,1.0,0.0,1.0,0.75,0.43,0.14,0.5,0.86,0.67,0.67,0.67,1.0,0.33,0.25,0.4,0.6,1.0,0.67,1.0,1.0,1.0,0.8,1.0,0.75,1.0,0.25,0.71,0.5,0.25,0.2,0.75
11881,48.79,11.49,Bayern (Bavarians),0.58,0.12,0.09,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.43,0.14,0.5,0.0,0.67,0.17,0.33,0.0,1.0,0.75,0.4,0.6,1.0,0.67,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.6,0.5
11892,1.61,16.04,Baya,0.75,1.0,0.36,1.0,0.75,0.75,1.0,0.75,1.0,0.75,0.43,1.0,0.5,0.86,1.0,0.83,0.67,1.0,0.67,0.75,0.4,0.6,1.0,0.83,0.75,1.0,1.0,0.8,1.0,0.75,1.0,0.5,0.71,0.5,0.75,0.6,0.75
11925,13.83,29.41,Bedaria,0.58,0.25,0.36,0.75,0.5,0.75,1.0,1.0,0.75,0.75,0.43,0.43,0.5,0.71,0.67,0.58,0.33,0.9,0.0,0.5,0.4,0.0,0.5,0.67,0.75,0.4,1.0,0.8,1.0,0.75,0.33,0.5,0.71,0.5,0.5,0.6,0.75
11936,12.8,45.03,Kathiri Bedouin,0.58,0.25,0.36,0.5,0.25,0.5,0.5,1.0,0.75,0.75,0.43,0.14,0.17,0.14,0.67,0.83,0.67,1.0,0.0,0.25,0.4,0.0,0.5,0.67,0.75,1.0,1.0,0.4,0.5,0.75,1.0,0.5,0.14,0.0,0.25,0.6,0.5
11958,50.41,4.45,Walloon,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.67,0.83,0.33,0.9,0.0,0.5,0.6,0.0,1.0,0.33,0.5,0.2,1.0,1.0,1.0,0.0,1.0,0.75,0.71,0.33,0.25,0.6,0.25
12002,-10.53,31.07,Bemba,0.58,0.12,0.27,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.43,0.14,0.5,0.86,1.0,0.42,0.67,0.9,0.0,0.75,0.4,0.8,0.75,0.67,0.5,1.0,1.0,0.8,1.0,0.25,1.0,0.75,0.86,0.33,0.25,0.6,0.75
12024,-10.53,31.07,Varanasi Monastics,0.08,0.88,0.09,0.25,0.0,0.0,1.0,0.0,0.0,0.5,0.86,0.0,0.5,0.0,0.67,0.08,0.33,0.0,0.67,0.75,0.4,0.0,0.25,0.67,0.75,0.2,0.8,0.4,0.5,0.5,0.33,0.75,0.14,0.33,0.25,0.8,0.25
12046,22.57,88.36,Bengal,0.08,0.75,0.45,0.25,0.0,0.0,1.0,0.5,1.0,0.0,0.43,0.0,0.5,0.71,0.67,0.08,0.67,0.0,0.0,0.5,0.2,0.0,0.0,0.67,0.5,0.4,1.0,0.4,0.5,0.0,0.33,0.75,0.14,0.33,0.75,0.6,0.25
12084,29.26,0.22,Gourara Berbers,0.75,1.0,0.91,1.0,0.5,0.75,1.0,0.5,0.75,0.75,0.43,0.86,0.5,0.86,0.67,1.0,0.83,0.9,0.33,0.75,0.6,1.0,1.0,0.67,0.5,0.4,1.0,0.8,0.5,0.75,1.0,0.5,0.71,0.5,0.5,0.8,0.75
12112,-21.32,46.93,Betsileo,0.42,0.25,0.27,1.0,0.5,0.75,1.0,0.5,1.0,0.5,0.43,0.14,0.5,0.86,0.67,0.67,0.67,1.0,0.0,0.75,0.4,0.6,1.0,0.83,0.75,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.86,0.33,0.25,0.0,0.5
12134,18.94,81.9,Bhatra Sikh,0.08,0.0,0.0,0.75,0.0,0.5,0.0,0.0,0.0,0.5,0.86,0.14,0.0,0.0,0.67,0.5,0.67,0.9,0.0,0.75,0.4,0.0,0.5,0.83,0.75,0.4,1.0,0.8,0.5,0.5,1.0,0.5,0.71,0.33,0.5,0.6,0.75
12145,22.97,78.65,Bhil,0.67,0.12,0.27,0.5,0.25,0.5,1.0,0.5,0.75,0.75,0.43,0.14,0.5,0.71,0.67,0.83,0.67,1.0,0.0,0.5,0.4,0.0,0.5,0.83,0.5,1.0,1.0,0.8,0.5,0.75,1.0,0.5,0.43,0.5,0.5,0.6,0.75
12156,28.82,83.73,Bhotiyas,0.42,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.43,0.0,0.0,0.0,0.67,0.33,0.33,0.0,0.0,0.25,0.4,0.0,0.5,0.83,0.25,0.4,0.8,1.0,0.5,0.5,1.0,0.5,0.86,1.0,1.0,0.8,0.5
12178,22.5,85.5,Bhumij,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.86,0.0,0.0,0.0,0.67,0.42,0.67,0.2,0.33,0.5,0.4,0.0,0.25,0.67,0.5,0.4,1.0,0.8,0.5,0.25,0.33,0.5,0.71,0.33,0.5,0.8,0.5
12205,-3.71,141.68,Biami,0.58,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.75,0.86,0.14,0.0,0.0,0.67,0.33,0.83,0.6,0.0,0.5,0.6,0.6,1.0,0.83,0.5,0.4,0.0,0.8,0.5,0.75,1.0,0.75,0.71,0.5,0.75,0.6,0.75
12260,-8.37,141.53,Bine,0.08,0.62,0.09,0.25,0.0,0.0,0.25,0.0,0.0,0.75,0.86,0.0,0.17,0.0,0.67,0.33,0.67,1.0,0.33,0.5,0.6,0.0,1.0,0.67,0.75,0.2,1.0,0.8,0.5,0.75,1.0,0.5,0.71,0.33,0.25,0.6,0.25
12321,15.91,-85.95,Garifuna,0.83,1.0,1.0,1.0,0.5,0.75,1.0,1.0,1.0,0.5,0.86,0.14,0.5,0.86,1.0,0.75,0.33,0.9,0.0,0.25,0.6,0.4,1.0,0.83,0.75,1.0,1.0,0.8,1.0,0.5,1.0,0.25,0.14,0.33,0.25,0.2,0.75
12337,22.0,100.79,Blang,0.08,0.12,0.09,0.25,0.0,0.0,1.0,0.0,0.0,0.25,0.86,0.0,0.83,0.0,0.67,0.5,0.17,0.9,0.33,0.5,0.4,0.0,1.0,0.67,0.5,1.0,1.0,0.8,0.5,0.25,0.33,0.5,0.14,0.33,0.25,0.6,0.25
12343,49.19,-113.3,Káínawa,0.42,0.12,0.09,0.5,0.5,0.5,0.5,0.0,0.0,0.75,0.43,0.14,0.17,0.0,0.33,0.42,0.33,0.2,0.0,0.75,0.6,0.0,0.5,0.67,0.75,1.0,1.0,0.8,0.5,0.75,0.33,0.75,0.43,0.33,0.25,0.0,0.5
12365,49.19,-113.3,Sundanese,0.08,0.62,0.27,0.25,0.0,0.0,1.0,0.5,1.0,0.0,0.86,0.0,0.5,0.57,0.67,0.0,0.33,0.0,0.33,0.75,0.2,0.0,0.0,0.33,0.25,0.0,0.0,0.4,0.5,0.0,0.33,0.5,0.14,0.0,1.0,0.6,0.0
12387,-4.27,144.96,Kire,0.42,0.38,0.36,0.5,0.5,0.25,0.5,0.75,0.25,0.75,0.86,0.14,0.83,0.14,0.67,0.75,0.33,1.0,0.0,0.25,0.4,0.0,0.75,0.33,0.25,0.2,0.4,0.8,1.0,0.75,1.0,0.5,0.71,0.33,0.25,0.6,0.75
12409,49.73,13.37,Bohemian,0.08,0.25,0.36,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.43,0.0,0.5,0.0,0.67,0.42,0.33,0.4,0.67,0.5,0.4,0.0,1.0,0.33,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.86,1.0,1.0,0.2,0.25
12480,0.54,16.62,Bongili,0.83,0.25,0.36,1.0,1.0,1.0,0.5,1.0,1.0,0.75,0.43,0.14,0.17,0.14,1.0,0.5,0.67,1.0,0.0,0.5,1.0,0.4,0.75,0.67,0.75,1.0,1.0,0.4,0.5,0.75,1.0,0.5,0.86,0.83,0.5,0.2,0.75
12483,18.55,82.73,Bonda,0.25,0.12,0.09,0.75,0.5,0.75,0.25,0.0,0.0,0.75,0.43,0.14,0.17,0.0,0.67,0.83,0.33,1.0,0.0,0.25,0.6,0.0,0.75,0.83,0.5,0.4,0.0,0.4,0.5,0.75,1.0,0.5,0.14,0.5,0.5,0.6,0.5
12530,-3.31,-71.86,Bora Witoto,0.42,0.0,0.0,0.5,0.25,0.75,0.0,0.0,0.0,0.5,0.86,0.14,0.0,0.0,0.67,0.17,0.33,0.0,0.33,0.5,0.6,0.0,1.0,0.33,0.25,0.4,1.0,1.0,1.0,0.5,1.0,0.75,0.43,0.0,0.25,0.8,0.5
12546,7.54,40.63,Borana,0.75,0.25,0.73,1.0,0.75,0.75,0.5,0.75,0.75,0.75,0.43,0.71,0.17,0.57,0.67,0.75,0.67,0.9,0.0,0.75,1.0,1.0,1.0,0.83,0.75,0.4,1.0,0.8,1.0,0.75,1.0,0.75,0.71,0.5,0.5,0.2,1.0
12563,44.24,17.73,Bosnia,0.08,0.62,0.09,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.67,0.0,0.0,0.0,0.67,0.25,0.2,0.0,0.0,0.17,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.71,0.33,0.5,0.6,0.5
12591,-7.71,-42.72,Piaui,0.08,0.0,0.82,0.25,0.0,0.0,1.0,0.25,0.75,0.5,,0.0,0.5,,1.0,0.83,0.33,1.0,0.0,0.5,0.4,0.0,1.0,0.83,0.75,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.43,0.33,0.0,0.2,0.25
12594,-23.55,-46.63,São Paulo,0.25,0.25,0.36,0.25,0.0,0.0,1.0,0.5,0.75,0.25,0.43,0.0,0.5,0.71,0.67,0.83,0.33,1.0,0.33,0.5,0.4,0.0,1.0,0.83,0.5,1.0,1.0,1.0,1.0,0.25,1.0,0.5,0.43,0.5,0.5,0.6,0.25
12596,-12.57,-41.7,Salvador,0.58,0.88,0.27,0.5,0.5,1.0,1.0,0.75,1.0,0.5,0.43,0.14,0.5,0.71,0.67,0.75,0.67,1.0,0.0,0.5,0.6,0.0,0.75,0.83,0.5,1.0,1.0,0.8,1.0,0.5,1.0,0.5,0.71,0.5,0.5,0.8,0.75
12607,47.21,-1.55,Brittany,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.67,0.17,0.33,0.6,0.67,0.5,0.4,0.0,0.75,0.83,0.5,0.4,1.0,1.0,1.0,0.0,1.0,0.5,0.43,0.33,0.5,0.6,0.25
12640,44.5,26.65,Bucharest,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.67,0.92,0.33,1.0,0.0,0.25,0.2,0.0,0.25,0.33,0.25,0.0,1.0,0.4,1.0,0.25,0.0,0.5,0.43,0.5,0.5,0.6,0.25
12662,2.72,30.64,Budu,0.08,0.12,0.09,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.43,0.0,0.5,0.0,0.67,1.0,0.67,0.9,0.0,0.25,0.6,0.0,1.0,0.67,0.25,1.0,0.8,1.0,1.0,0.0,1.0,0.5,0.71,0.33,0.25,0.8,0.5
12698,-6.0,155.0,Buin,0.42,0.0,0.0,0.5,1.0,0.75,0.0,0.0,0.0,0.5,0.86,0.14,0.0,0.0,0.67,0.83,0.33,1.0,0.33,0.5,0.6,0.0,1.0,0.67,0.25,1.0,1.0,0.4,0.5,0.5,1.0,0.5,0.71,0.5,0.75,0.6,0.25
12739,41.61,23.97,Pirin,0.42,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,1.0,0.14,0.0,0.0,0.67,0.83,0.33,1.0,0.33,0.25,0.4,0.4,0.75,0.17,0.75,0.0,1.0,0.0,1.0,0.25,1.0,0.5,0.71,1.0,1.0,0.2,0.5
12750,41.57,24.7,Rhodope,0.08,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.43,0.0,0.0,0.57,0.67,0.92,0.33,1.0,0.0,0.5,0.4,0.0,0.5,0.33,0.5,1.0,1.0,0.8,0.5,0.0,1.0,0.5,0.71,0.83,1.0,0.6,0.25
12761,42.33,23.08,Sofia District,0.42,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.14,0.0,0.0,0.67,0.92,0.33,0.9,0.33,0.25,0.4,0.2,1.0,0.67,0.75,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.71,1.0,1.0,0.2,0.25
12772,41.93,25.55,Thrace,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.67,0.33,0.17,0.7,0.0,0.25,0.4,0.0,0.5,0.17,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.75,0.71,0.83,1.0,0.6,0.25
12783,2.92,11.15,Bulu,0.75,0.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0,0.75,0.43,0.14,0.5,0.0,0.67,0.75,0.33,0.9,0.0,0.5,0.4,0.6,1.0,0.67,0.5,1.0,1.0,1.0,1.0,0.75,1.0,0.5,0.71,0.5,0.5,0.6,0.5
12794,-8.98,14.89,Northern Mbundu,1.0,0.0,0.0,1.0,0.5,0.75,0.0,0.0,0.0,0.75,0.57,1.0,0.0,0.0,1.0,1.0,0.83,1.0,0.0,0.75,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.75,0.14,0.5,0.25,0.2,0.5
12816,-15.75,168.18,Bunlap,0.58,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.5,0.86,1.0,0.0,0.0,0.67,0.25,0.67,0.3,0.67,0.5,0.6,0.0,1.0,0.67,1.0,1.0,1.0,0.8,1.0,0.5,1.0,0.25,0.86,0.5,0.5,0.8,0.75
12838,5.82,37.57,Burji,0.92,0.25,0.36,1.0,0.75,0.75,0.5,0.75,0.75,0.5,0.43,1.0,0.5,0.57,1.0,0.75,0.83,0.9,0.0,0.5,0.6,1.0,1.0,0.67,0.75,0.4,1.0,0.8,0.5,0.5,1.0,0.75,0.71,0.5,0.75,0.2,1.0
12849,21.95,96.08,Burmese,0.08,0.62,0.27,0.25,0.0,0.0,0.75,0.5,1.0,0.0,0.86,0.0,0.83,0.57,0.67,0.0,0.67,0.0,0.67,0.75,0.4,0.0,0.5,0.33,0.5,0.0,0.8,0.4,0.5,0.0,0.33,0.5,0.14,0.33,0.5,0.6,0.5
12860,36.0,76.0,Burusho,0.08,0.88,0.09,0.25,0.0,0.0,1.0,0.0,0.0,0.5,0.57,0.0,0.67,0.0,0.67,0.17,0.67,0.3,0.67,0.5,0.2,0.0,0.25,0.83,0.5,1.0,1.0,0.8,0.5,0.5,0.0,0.5,0.43,0.5,0.25,0.2,0.75
12871,54.83,112.4,Buryat,0.08,0.12,0.27,0.25,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.5,0.29,0.67,0.42,0.67,0.6,0.0,0.25,0.6,0.0,0.25,0.17,0.75,0.0,1.0,0.8,0.5,0.0,0.0,0.5,0.86,0.83,0.75,0.6,0.25
12904,-6.7,147.62,Butala,0.08,0.62,0.09,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.86,0.0,0.17,0.0,0.67,0.0,0.17,0.3,0.67,0.5,0.6,0.0,1.0,0.33,0.25,0.4,0.8,0.4,0.5,0.5,1.0,0.5,0.71,0.83,0.5,0.8,0.5
12920,22.81,108.36,Bouyei,0.75,0.0,0.0,1.0,0.5,0.75,0.0,0.0,0.0,0.25,0.86,1.0,0.0,0.0,0.67,0.75,0.33,0.9,0.67,0.5,0.4,0.8,1.0,0.67,0.75,0.2,1.0,0.8,0.5,0.25,0.33,0.25,0.43,0.33,0.25,0.2,0.0
12923,-9.87,142.58,Buzi,0.42,0.25,0.36,0.5,0.75,0.75,0.5,0.0,0.75,0.75,0.86,0.14,0.17,0.14,0.67,0.92,0.33,1.0,0.0,0.5,0.6,0.0,1.0,0.67,0.75,1.0,1.0,0.8,0.5,0.75,1.0,0.5,0.71,0.83,0.75,0.2,0.75
12931,-9.36,150.25,Bwaidoka,0.75,0.0,0.0,1.0,0.5,0.75,0.0,0.0,0.0,1.0,0.14,0.14,0.0,0.0,1.0,0.83,0.33,0.9,0.0,0.5,0.6,0.2,1.0,0.83,0.5,1.0,0.0,0.8,1.0,1.0,1.0,0.5,0.43,0.5,0.25,0.8,1.0
12948,57.81,28.33,Belarus,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.67,0.83,0.17,1.0,0.0,0.5,0.4,0.0,0.75,0.33,0.75,0.4,1.0,0.4,0.0,0.0,1.0,0.5,0.71,0.83,0.75,0.6,0.5
13025,-26.72,-52.17,Kaingang,0.5,0.75,0.36,0.5,0.5,0.25,0.5,1.0,0.5,0.75,0.86,0.57,1.0,0.57,0.67,0.83,0.83,1.0,0.0,0.0,0.2,0.0,1.0,0.33,0.5,0.4,1.0,0.4,1.0,0.75,1.0,0.75,0.43,0.5,0.5,0.2,0.75
13036,-31.77,-60.49,Guaraní,0.58,0.62,0.09,0.5,0.25,0.5,1.0,0.0,0.0,0.75,0.86,0.14,0.5,0.0,0.67,0.75,0.67,0.9,0.0,0.25,0.6,0.0,1.0,0.83,0.75,0.4,1.0,0.8,0.5,0.75,1.0,0.75,0.71,0.83,0.75,0.2,0.75
13080,12.57,-81.7,San Andrés,0.08,0.88,0.82,0.25,0.0,0.0,1.0,1.0,1.0,0.0,0.43,0.0,0.5,0.71,1.0,0.42,0.33,0.4,0.0,0.25,0.4,0.0,1.0,0.67,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.43,0.33,0.25,0.6,0.25
13102,-12.27,-53.47,Kamayurá,0.42,0.0,0.0,0.5,0.25,0.5,0.0,0.0,0.0,0.75,0.86,0.14,0.17,0.0,0.67,0.17,0.67,0.0,0.33,0.5,0.6,0.0,1.0,0.33,0.5,1.0,1.0,1.0,1.0,0.75,1.0,0.5,0.14,0.33,0.25,0.6,0.75
13124,12.56,104.99,Khmer,0.08,,0.55,0.25,0.0,0.0,0.75,,0.75,0.25,0.86,0.0,1.0,0.57,0.67,0.75,0.17,0.9,0.0,0.5,0.6,0.0,0.25,0.33,0.5,0.2,0.8,0.4,0.5,0.25,0.33,0.5,1.0,0.5,0.5,0.6,0.5
13135,-10.44,-75.15,Asháninka,1.0,0.62,0.09,1.0,0.5,0.25,0.25,0.0,0.0,0.5,0.86,1.0,0.17,0.57,0.67,1.0,0.17,1.0,0.0,0.5,0.6,1.0,0.75,0.33,0.25,0.4,1.0,0.4,0.5,0.5,1.0,0.5,0.71,0.5,0.25,0.6,1.0
13140,46.24,-60.85,Nova Scotia,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.67,0.42,0.67,0.4,0.33,0.5,0.4,0.0,0.75,0.33,0.5,0.4,1.0,0.8,1.0,0.0,1.0,0.75,0.43,0.5,0.25,0.6,0.5
13157,23.12,113.26,Cantonese Folk,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.43,0.0,0.0,0.0,0.67,0.0,0.33,0.6,0.67,0.5,0.4,0.0,0.5,0.67,0.5,0.0,1.0,0.8,1.0,0.25,1.0,0.5,0.14,0.33,0.75,0.2,0.25
13168,-10.92,-50.18,Karajá,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.86,0.0,0.0,0.0,1.0,0.17,0.67,0.0,0.33,0.75,1.0,0.0,1.0,0.33,0.0,1.0,1.0,0.4,0.5,0.75,0.33,1.0,0.71,0.33,0.5,0.0,0.75
13190,64.59,-84.13,Kivallirmiut,0.42,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.75,0.86,0.14,0.0,0.0,0.67,0.42,0.17,0.9,0.67,0.5,0.6,0.0,0.75,0.33,0.25,0.4,1.0,0.8,1.0,0.75,0.33,0.75,0.43,0.33,0.25,0.8,0.75
13223,12.47,-61.44,Carriacou,0.75,0.0,1.0,1.0,0.75,1.0,1.0,0.0,1.0,0.75,0.43,0.14,0.5,0.0,0.67,0.75,0.67,1.0,0.0,0.5,0.4,0.0,1.0,0.67,0.5,1.0,1.0,1.0,1.0,0.75,1.0,0.5,0.71,0.5,0.5,0.6,0.5
13234,55.25,-127.67,Dakelh,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.86,0.0,0.0,0.0,0.33,0.83,0.33,1.0,0.0,0.5,0.4,0.0,1.0,0.33,0.25,0.4,1.0,0.8,1.0,0.75,0.33,0.75,0.43,0.33,0.5,0.8,0.75
13256,16.56,121.26,Casiguran,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.67,0.58,0.17,0.9,0.0,0.5,0.2,0.0,0.5,0.83,0.75,0.0,1.0,0.0,0.0,0.5,0.0,0.75,0.14,0.0,0.25,0.8,0.75
13289,-15.6,-72.08,Qulla,0.42,0.75,0.45,0.5,0.5,0.75,0.75,0.25,0.5,0.25,0.86,0.14,0.83,0.29,0.0,0.42,0.67,0.6,0.33,0.5,0.6,0.0,0.75,0.33,0.5,0.4,0.4,0.4,1.0,0.25,1.0,0.5,0.43,0.5,0.25,0.8,0.75
13300,-1.46,-78.51,Chachi,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08,0.33,0.0,0.0,0.75,0.6,0.0,0.75,0.17,0.5,0.0,1.0,0.4,0.5,0.0,0.0,0.75,0.43,0.0,0.0,0.6,1.0
13321,52.58,32.75,Bryanskaya,0.58,0.0,0.0,1.0,0.5,0.75,0.0,0.0,0.0,0.0,0.86,0.14,0.0,0.0,0.67,0.83,0.33,0.9,1.0,0.75,0.4,0.8,0.5,0.33,0.75,1.0,1.0,0.4,0.5,0.0,0.33,0.0,0.86,0.5,0.5,0.2,0.5
13322,52.64,41.42,Urals,0.42,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.5,0.86,0.14,0.0,0.0,0.67,0.42,0.33,0.3,0.33,1.0,0.4,0.6,1.0,0.33,0.5,0.4,1.0,0.8,0.5,0.5,,0.75,0.71,0.5,1.0,0.6,0.25
13333,22.97,78.65,C Indian Folk,0.42,0.38,0.36,0.5,0.25,0.5,0.75,0.25,0.5,0.0,0.57,0.14,0.67,0.71,0.0,0.08,0.67,0.0,0.83,0.5,0.2,0.0,0.0,0.83,0.5,1.0,1.0,0.4,1.0,0.0,1.0,0.25,0.0,0.0,0.5,0.6,0.75
13388,-3.28,37.51,Chagga,0.75,0.12,0.09,1.0,0.75,0.75,0.25,0.0,0.0,0.5,0.43,0.14,0.17,0.0,0.67,0.17,0.67,0.0,0.33,0.5,0.6,0.4,1.0,0.67,0.5,1.0,1.0,0.4,1.0,0.5,0.33,0.5,0.71,0.33,0.25,0.6,0.75
13399,40.84,111.73,Chahar,0.75,0.0,0.0,1.0,0.5,0.25,0.0,0.5,0.0,1.0,1.0,0.43,0.0,0.0,0.67,0.08,0.17,0.0,0.0,1.0,,0.2,0.0,0.0,0.75,0.0,1.0,0.4,0.5,1.0,0.0,0.0,0.43,0.33,0.25,0.6,1.0
13476,43.4,45.71,Chechen,0.08,0.12,0.09,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.43,0.0,0.5,0.0,0.67,0.42,0.33,0.3,0.33,0.5,0.4,0.0,0.5,0.67,0.75,0.4,0.8,0.8,1.0,0.25,1.0,0.5,0.71,0.83,0.75,0.6,0.25
13520,56.63,47.86,Mari,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.67,0.42,0.67,0.4,0.0,0.75,0.6,0.0,1.0,0.67,0.5,1.0,1.0,0.8,0.5,0.0,1.0,0.5,0.43,0.33,0.25,0.6,0.25
13553,35.07,-98.24,Heévâhetaneo'o,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.86,0.0,0.0,0.0,0.0,0.33,0.17,0.3,0.0,0.25,0.6,0.0,0.5,0.33,0.0,0.4,1.0,0.8,0.5,0.5,0.0,0.75,0.43,0.83,0.75,1.0,0.75
13597,35.07,-98.24,Atanquez,0.08,0.88,0.36,0.25,0.0,0.0,1.0,0.75,1.0,0.25,0.43,0.0,0.5,1.0,0.67,0.83,0.67,1.0,0.0,0.5,0.6,0.0,1.0,0.67,0.75,1.0,1.0,0.8,1.0,0.25,0.33,0.5,0.14,0.33,0.5,0.2,0.5
13630,35.07,-98.24,Chileno,0.08,0.12,0.09,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.86,0.0,0.5,0.0,0.67,0.42,0.67,0.3,0.33,0.5,0.4,0.0,1.0,0.67,0.5,1.0,1.0,0.8,1.0,0.0,1.0,0.75,0.43,0.33,0.5,0.6,0.25
13663,35.89,117.92,Chinese Urban Elite,0.08,0.75,0.55,0.25,0.0,0.0,0.75,0.25,0.25,0.0,1.0,0.0,0.5,0.29,0.67,0.0,0.33,0.0,0.33,0.75,0.6,0.0,0.25,0.67,0.5,0.0,0.0,0.0,0.5,0.0,0.33,0.75,0.14,0.0,0.5,0.6,0.5
13665,30.27,120.15,Hangzhou,0.75,0.0,0.0,0.5,0.75,0.75,0.0,0.0,0.0,1.0,0.43,0.14,0.0,0.0,0.67,0.75,0.83,1.0,0.0,0.5,0.6,0.0,0.25,0.83,0.75,1.0,1.0,0.4,0.5,1.0,0.33,0.5,0.71,0.33,0.5,0.2,1.0
13668,33.24,119.36,Lower Yangtze,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.43,0.0,0.0,0.0,0.67,0.33,0.17,0.6,0.0,0.75,0.4,0.0,0.25,0.67,0.75,1.0,1.0,0.8,0.0,0.25,0.0,0.5,0.14,0.33,0.5,0.2,0.25
13701,-19.02,-68.11,Chipaya,0.67,0.75,0.36,0.5,0.5,0.5,1.0,0.5,0.25,1.0,0.57,0.14,0.5,0.57,1.0,0.83,0.33,1.0,0.0,0.5,0.4,0.0,1.0,0.33,0.75,1.0,1.0,0.4,0.0,1.0,1.0,0.5,0.86,0.33,0.75,0.8,1.0
13718,-19.02,-68.11,Minnesota Ojibwa,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.86,0.0,0.0,0.0,0.33,0.33,0.17,0.2,0.0,1.0,0.4,0.0,0.75,0.17,0.5,0.2,1.0,0.0,0.5,0.25,0.0,0.5,0.0,0.0,0.0,0.6,0.5
13773,32.77,-89.11,Choctaw,0.33,0.0,0.0,0.5,0.5,0.75,0.0,0.0,0.0,0.75,0.86,0.14,0.0,0.0,0.67,0.17,0.67,0.0,0.0,0.5,0.4,0.0,1.0,0.33,0.75,1.0,1.0,0.8,0.5,0.75,0.33,0.5,0.71,0.5,0.75,0.2,0.75
13784,-7.05,156.95,Choiseul,0.33,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.67,0.08,0.17,0.6,0.67,0.75,0.6,0.0,0.75,0.17,0.0,0.0,1.0,0.4,0.0,0.25,1.0,1.0,0.86,0.83,0.75,1.0,1.0
