,index,canto_coding_id,region,division,subregion,area_kingdom,culture,lat,lng,cv_1,cv_2,cv_3,cv_4,cv_5,cv_6,cv_7,cv_8,cv_9,cv_10,cv_11,cv_12,cv_13,cv_14,cv_15,cv_16,cv_17,cv_18,cv_19,cv_20,cv_21,cv_22,cv_23,cv_24,cv_25,cv_26,cv_27,cv_28,cv_29,cv_30,cv_31,cv_32,cv_33,cv_34,cv_35,cv_36,cv_37
61,0,30064,Africa,Central Africa,Equatorial Central Africa,S E Cameroon/ S W Central African Rep/ N Congo/ N Gabon,Baka,2.62,14.02,1.0,0.15,0.46,1.0,1.0,1.0,0.54,1.0,1.0,1.0,0.69,1.0,0.46,0.54,0.69,1.0,1.0,1.0,0.69,0.54,1.0,1.0,1.0,0.85,0.54,1.0,1.0,1.0,1.0,1.0,1.0,0.42,1.0,1.0,1.0,0.77,1.0
62,0,30065,Africa,Central Africa,Equatorial Central Africa,S E Cameroon/ S W Central African Rep/ N Congo/ N Gabon,Baka,2.62,14.02,1.0,0.23,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69,1.0,0.46,0.85,0.69,1.0,1.0,1.0,0.69,0.54,1.0,1.0,1.0,0.85,0.54,1.0,1.0,1.0,1.0,1.0,1.0,0.42,1.0,1.0,1.0,0.77,1.0
63,0,30066,Africa,Central Africa,Equatorial Central Africa,S E Cameroon/ S W Central African Rep/ N Congo/ N Gabon,Baka,2.62,14.02,1.0,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,0.77,0.69,1.0,0.08,0.08,0.69,1.0,1.0,1.0,0.31,0.54,0.54,1.0,1.0,0.38,0.31,1.0,1.0,1.0,1.0,0.77,1.0,0.65,0.77,1.0,1.0,1.0,1.0
64,0,30067,Africa,Central Africa,Equatorial Central Africa,S E Cameroon/ S W Central African Rep/ N Congo/ N Gabon,Baka,2.62,14.02,1.0,0.15,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69,1.0,0.69,0.85,0.69,1.0,1.0,1.0,0.31,1.0,1.0,1.0,1.0,0.69,0.31,1.0,1.0,1.0,1.0,1.0,1.0,0.54,1.0,1.0,1.0,1.0,1.0
65,0,30068,Africa,Central Africa,Equatorial Central Africa,S E Cameroon/ S W Central African Rep/ N Congo/ N Gabon,Baka,2.62,14.02,0.15,0.15,0.92,0.31,0.08,0.08,0.54,1.0,1.0,1.0,0.69,0.08,0.46,0.54,0.69,0.77,0.77,1.0,0.85,0.54,1.0,0.08,1.0,0.85,0.54,1.0,1.0,1.0,1.0,1.0,1.0,0.54,1.0,1.0,1.0,1.0,1.0
66,0,30179,Africa,Central Africa,Equatorial Central Africa,S E Cameroon/ S W Central African Rep/ N Congo/ N Gabon,Baka,2.15,12.13,1.0,0.15,0.15,1.0,1.0,1.0,0.31,0.08,0.08,1.0,0.69,1.0,0.69,0.08,0.69,1.0,1.0,1.0,0.69,0.77,0.77,1.0,1.0,0.85,0.54,1.0,1.0,1.0,0.54,1.0,0.54,0.42,1.0,1.0,1.0,0.77,1.0
67,0,423,Africa,Central Africa,Equatorial Central Africa,S E Cameroon/ S W Central African Rep/ N Congo/ N Gabon,Ngundi,1.61,16.04,0.92,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.46,1.0,0.46,0.85,0.69,0.54,0.77,1.0,0.69,0.31,0.54,0.81,1.0,0.69,0.31,1.0,1.0,0.38,0.08,0.54,1.0,0.77,0.77,0.54,0.54,0.77,1.0
68,0,424,Africa,Central Africa,Equatorial Central Africa,S E Cameroon/ S W Central African Rep/ N Congo/ N Gabon,Ngundi,1.61,16.04,0.85,0.23,0.46,1.0,1.0,1.0,0.54,1.0,0.77,0.77,0.46,0.23,0.23,0.23,0.69,0.77,1.0,1.0,0.08,0.31,0.54,0.62,1.0,0.85,0.54,1.0,1.0,1.0,1.0,0.77,0.08,0.77,0.77,0.77,0.54,0.77,0.77
69,0,9226,Africa,Central Africa,Equatorial Central Africa,S E Cameroon/ S W Central African Rep/ N Congo/ N Gabon,Ngundi,1.61,16.04,0.88,0.92,0.15,1.0,0.77,0.77,1.0,0.08,0.08,0.77,0.85,0.69,0.46,0.08,0.69,1.0,0.88,0.85,0.69,0.77,0.77,1.0,1.0,0.85,0.77,1.0,1.0,0.38,0.54,0.77,1.0,0.77,0.81,0.31,0.31,1.0,0.77
70,0,245,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,1.61,16.04,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,1.0,0.85,0.08,0.08,0.08,1.0,0.85,0.54,1.0,1.0,0.77,1.0,0.08,1.0,0.69,0.54,0.69,1.0,1.0,1.0,1.0,1.0,0.08,1.0,1.0,1.0,1.0,1.0
71,0,246,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,1.61,16.04,1.0,0.92,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46,1.0,0.46,0.54,0.69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69,0.54,1.0,1.0,0.08,0.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72,0,247,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,1.61,16.04,1.0,0.23,0.46,1.0,1.0,1.0,0.54,0.77,0.77,1.0,0.46,1.0,0.23,0.23,0.69,1.0,1.0,1.0,0.31,1.0,1.0,1.0,1.0,0.85,0.77,1.0,1.0,0.08,0.08,1.0,1.0,0.77,1.0,1.0,0.77,1.0,1.0
73,0,248,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,1.61,16.04,1.0,1.0,0.92,1.0,1.0,1.0,1.0,0.54,1.0,0.77,0.46,1.0,0.46,0.85,0.69,1.0,0.77,1.0,1.0,1.0,0.77,1.0,1.0,0.69,0.77,1.0,1.0,0.08,0.08,0.77,1.0,0.77,0.77,0.77,0.77,0.77,0.77
74,0,2279,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,1.61,16.04,0.85,0.69,0.38,1.0,1.0,1.0,0.54,0.77,0.77,0.77,0.46,0.23,0.85,0.54,1.0,0.92,0.77,0.85,0.69,0.77,0.54,0.62,1.0,0.38,0.77,1.0,1.0,0.38,1.0,0.77,1.0,0.54,0.77,0.77,0.77,0.77,0.77
75,0,2280,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,1.61,16.04,0.54,0.85,0.38,1.0,1.0,0.31,0.54,1.0,0.54,1.0,0.46,1.0,0.46,0.54,0.69,1.0,0.77,1.0,0.85,0.77,0.77,1.0,1.0,0.38,0.77,1.0,1.0,0.69,0.08,1.0,1.0,0.42,1.0,0.77,0.77,0.77,1.0
76,0,2281,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,1.61,16.04,1.0,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,1.0,0.46,1.0,0.08,0.08,0.69,1.0,1.0,1.0,0.85,0.54,1.0,1.0,1.0,0.69,0.54,1.0,1.0,1.0,0.08,1.0,1.0,0.31,1.0,1.0,0.77,1.0,1.0
77,0,2920,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,1.61,16.04,1.0,0.23,0.46,1.0,1.0,1.0,1.0,0.77,1.0,1.0,0.46,0.69,0.46,0.85,0.69,0.92,0.77,1.0,0.08,0.77,0.77,0.77,1.0,0.69,0.77,1.0,1.0,0.69,0.08,1.0,0.54,0.54,1.0,1.0,0.77,0.54,1.0
78,0,2921,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,1.61,16.04,0.81,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,1.0,0.85,1.0,0.08,0.08,0.69,1.0,0.77,1.0,0.85,0.77,1.0,1.0,1.0,0.69,0.54,1.0,1.0,1.0,0.08,1.0,0.08,0.31,1.0,1.0,1.0,1.0,1.0
79,0,2922,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,1.61,16.04,1.0,0.69,0.38,1.0,1.0,1.0,1.0,0.54,1.0,0.77,0.46,1.0,0.85,0.85,1.0,1.0,0.77,1.0,0.08,0.77,0.54,1.0,1.0,0.38,0.77,1.0,1.0,0.69,0.08,0.77,0.54,0.42,0.77,1.0,1.0,1.0,1.0
80,0,9262,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,1.61,16.04,0.92,0.23,0.46,1.0,0.77,0.77,1.0,1.0,1.0,1.0,0.46,0.69,0.23,0.69,1.0,1.0,0.88,0.85,0.69,0.77,1.0,1.0,1.0,0.69,0.77,1.0,1.0,1.0,0.08,1.0,0.08,0.42,1.0,0.54,0.77,1.0,1.0
81,0,9319,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,1.67,16.12,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,1.0,0.46,0.08,0.08,0.08,0.69,0.85,0.77,1.0,0.08,0.54,1.0,0.08,1.0,0.69,0.54,1.0,0.08,1.0,0.08,1.0,0.08,0.08,1.0,1.0,1.0,1.0,1.0
82,0,30056,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,3.86,17.98,1.0,0.23,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69,1.0,0.69,0.85,1.0,1.0,0.54,1.0,0.08,0.77,1.0,1.0,1.0,0.69,0.77,1.0,1.0,1.0,0.54,1.0,1.0,0.42,0.77,1.0,1.0,0.77,1.0
83,0,30057,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,3.86,17.98,0.92,0.23,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46,0.62,0.35,0.62,0.69,0.96,0.77,0.85,0.69,0.77,1.0,0.88,1.0,0.69,0.54,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.77,1.0,1.0,0.77,1.0
84,0,30058,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,3.86,17.98,1.0,0.15,0.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69,1.0,0.23,0.23,0.69,1.0,1.0,1.0,0.69,0.77,0.54,1.0,1.0,0.69,0.77,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.77,1.0,1.0,0.54,1.0
85,0,30059,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,3.86,17.98,1.0,0.15,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69,1.0,0.69,0.85,0.69,1.0,0.77,1.0,0.69,1.0,0.77,1.0,1.0,0.69,0.77,1.0,1.0,1.0,0.54,1.0,1.0,0.54,1.0,1.0,1.0,0.77,1.0
86,0,30060,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,3.86,17.98,1.0,0.15,0.46,1.0,1.0,1.0,0.54,1.0,1.0,1.0,0.69,1.0,0.23,0.23,1.0,1.0,0.77,1.0,0.08,1.0,1.0,1.0,1.0,0.69,0.77,1.0,1.0,1.0,0.54,1.0,1.0,0.54,1.0,1.0,1.0,0.77,1.0
87,0,30061,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,3.86,17.98,1.0,0.23,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69,1.0,0.69,0.85,0.69,1.0,0.77,1.0,0.08,1.0,1.0,1.0,1.0,0.69,0.77,1.0,1.0,1.0,0.54,1.0,1.0,0.54,1.0,1.0,1.0,0.77,1.0
88,0,30062,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,3.86,17.98,0.65,0.23,0.46,1.0,1.0,1.0,0.54,1.0,1.0,0.54,0.46,0.23,0.23,0.23,0.69,0.62,1.0,0.85,0.69,0.31,0.77,0.62,1.0,0.69,0.31,1.0,1.0,1.0,1.0,0.54,1.0,0.65,0.77,1.0,1.0,0.77,0.65
89,0,30063,Africa,Central Africa,Equatorial Central Africa,S W Central African Rep/ N Congo,Mbendjele,3.86,17.98,1.0,0.23,0.92,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.69,1.0,0.69,0.85,0.69,1.0,0.54,1.0,0.08,1.0,1.0,1.0,1.0,0.69,0.54,1.0,1.0,1.0,0.54,0.77,1.0,0.54,1.0,1.0,1.0,0.77,1.0
90,0,314,Africa,Central Africa,Equatorial Central Africa,S W DR Congo,Mbala,-4.16,18.8,0.92,1.0,0.92,1.0,0.77,1.0,1.0,0.77,1.0,0.54,0.85,0.23,0.46,0.85,0.69,0.54,1.0,1.0,0.31,0.54,0.77,0.46,1.0,0.85,0.77,1.0,1.0,1.0,1.0,0.54,1.0,0.77,0.62,0.54,0.31,0.31,0.77
91,0,426,Africa,Central Africa,Equatorial Central Africa,"Sangha Dept, N Congo",Bongili,0.54,16.62,0.85,0.23,0.46,1.0,1.0,1.0,0.54,1.0,1.0,0.77,0.46,0.23,0.23,0.23,1.0,0.54,0.77,0.92,0.08,0.54,1.0,0.46,0.77,0.69,0.77,1.0,1.0,0.38,0.54,0.77,1.0,0.31,0.77,0.77,0.54,0.31,0.77
92,0,9264,Africa,Central Africa,Equatorial Central Africa,"Sangha Dept, N Congo",Bongili,0.54,16.62,0.77,1.0,0.46,0.54,0.77,0.54,0.54,0.31,0.77,0.77,0.46,0.23,0.46,0.69,0.85,0.85,0.54,1.0,0.08,0.54,0.54,0.08,0.77,0.85,0.31,1.0,1.0,0.69,0.54,0.77,1.0,0.77,0.62,0.77,0.77,0.54,0.54
93,0,427,Africa,Central Africa,Equatorial Central Africa,"Tshopo Prov, N C DR Congo",Topoke,0.54,24.9,1.0,0.08,0.08,1.0,0.31,0.54,0.08,0.08,0.08,0.77,1.0,1.0,0.08,0.08,0.08,0.77,0.77,1.0,0.08,0.31,0.54,1.0,1.0,0.69,0.77,0.08,1.0,0.38,0.54,0.77,1.0,0.42,0.77,0.54,0.54,0.31,0.77
94,0,798,Africa,Central Africa,Equatorial Central Africa,"Tshopo Prov, N C DR Congo",Topoke,0.54,24.9,0.69,0.92,0.92,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.46,0.23,0.46,0.69,1.0,0.77,0.77,1.0,0.08,0.31,0.54,0.62,1.0,0.85,0.77,1.0,1.0,1.0,0.54,0.54,1.0,0.54,0.77,0.54,0.54,0.54,0.54
95,0,961,Africa,Central Africa,Equatorial Central Africa,"Tshopo Prov, N C DR Congo",Topoke,0.54,24.9,0.69,0.15,0.15,1.0,1.0,1.0,0.31,0.08,0.08,0.77,0.46,0.23,0.23,0.08,0.69,0.38,0.77,0.23,0.08,0.31,0.54,0.62,1.0,0.85,0.77,1.0,0.69,1.0,0.54,0.77,1.0,0.54,0.62,0.54,0.31,0.31,0.77
96,0,1485,Africa,Central Africa,Equatorial Central Africa,"Tshopo Prov, N C DR Congo",Topoke,0.54,24.9,0.85,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,0.77,0.69,0.23,0.08,0.08,0.69,0.85,0.77,1.0,0.08,0.54,0.54,0.46,1.0,0.69,0.77,1.0,1.0,0.69,1.0,0.77,1.0,0.42,0.62,0.54,0.31,0.31,0.77
97,0,1486,Africa,Central Africa,Equatorial Central Africa,"Tshopo Prov, N C DR Congo",Topoke,0.54,24.9,0.96,0.15,0.46,1.0,1.0,1.0,0.54,1.0,0.77,0.77,0.46,1.0,0.85,0.23,0.69,0.77,0.77,1.0,0.69,0.31,0.54,0.81,1.0,0.69,0.77,1.0,0.69,1.0,1.0,0.77,1.0,0.54,0.62,0.54,0.31,0.31,0.77
98,0,1487,Africa,Central Africa,Equatorial Central Africa,"Tshopo Prov, N C DR Congo",Topoke,0.54,24.9,0.15,0.62,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.08,1.0,0.08,1.0,0.08,0.69,0.08,0.54,0.08,1.0,0.31,0.31,0.08,0.77,1.0,0.77,0.08,0.08,0.38,1.0,0.08,1.0,0.31,0.62,0.54,0.31,0.31,0.77
99,0,1488,Africa,Central Africa,Equatorial Central Africa,"Tshopo Prov, N C DR Congo",Topoke,0.54,24.9,0.62,0.23,0.92,1.0,1.0,1.0,0.54,0.77,1.0,0.77,0.46,0.23,0.46,0.54,0.69,0.38,0.77,0.69,0.08,0.31,0.54,0.62,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.62,0.54,0.54,0.54,0.77
100,0,1489,Africa,Central Africa,Equatorial Central Africa,"Tshopo Prov, N C DR Congo",Topoke,0.54,24.9,0.15,0.92,0.15,0.31,0.08,0.08,1.0,0.08,0.08,0.31,0.46,0.08,0.46,0.08,0.69,0.62,0.77,0.85,0.08,0.31,0.77,0.08,1.0,0.85,0.31,1.0,1.0,1.0,1.0,0.31,1.0,0.54,0.62,0.54,0.77,0.77,0.77
101,0,3428,Africa,Central Africa,Equatorial Central Africa,"Tshopo Prov, N C DR Congo",Topoke,0.54,24.9,0.65,0.23,0.46,0.54,0.77,1.0,0.54,0.77,1.0,0.54,0.46,0.23,0.46,0.23,0.69,0.69,1.0,1.0,0.08,0.31,0.54,0.08,1.0,0.85,1.0,1.0,1.0,0.38,1.0,0.54,0.54,0.54,0.77,0.54,0.77,0.08,0.77
102,0,3429,Africa,Central Africa,Equatorial Central Africa,"Tshopo Prov, N C DR Congo",Topoke,0.54,24.9,0.31,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,1.0,0.85,0.08,0.08,0.08,0.69,0.77,0.88,0.85,1.0,0.08,0.54,0.08,1.0,0.85,0.77,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.88,0.77,0.77,0.54,1.0
103,0,9303,Africa,Central Africa,N Central Africa,Cameroon/ Central African Rep/ DR Congo/ South Sudan,Banda,6.76,19.66,0.62,0.23,0.46,0.54,1.0,1.0,0.54,1.0,1.0,0.54,0.46,0.23,0.23,0.23,0.69,0.69,0.0,0.85,0.31,0.54,0.77,0.08,1.0,0.85,0.54,1.0,1.0,0.69,1.0,0.54,1.0,0.42,0.77,0.54,1.0,0.77,0.77
104,0,236,Africa,Central Africa,N Central Africa,Cameroon/ Chad,Masa,11.85,14.84,0.85,0.15,0.46,0.54,0.54,0.77,0.54,0.77,0.77,0.77,0.46,0.23,0.46,0.23,1.0,0.77,1.0,1.0,0.08,0.54,0.54,0.08,1.0,0.69,0.77,0.69,1.0,0.38,1.0,0.77,1.0,0.31,0.35,0.31,0.31,0.31,0.54
105,0,9265,Africa,Central Africa,N Central Africa,E C Cameroon/ W Central African Rep/ N Congo/ N W DR Congo ,Baya,1.61,16.04,0.77,1.0,0.46,1.0,0.77,0.77,1.0,0.77,1.0,0.77,0.46,1.0,0.46,0.85,0.85,0.85,0.77,1.0,0.69,0.77,0.54,0.62,1.0,0.85,0.77,1.0,1.0,0.69,1.0,0.77,1.0,0.54,0.62,0.54,0.77,0.54,0.77
106,0,30024,Africa,Central Africa,N Central Africa,E C Cameroon/ W Central African Rep/ N Congo/ N W DR Congo ,Gbaya Bodoe,5.94,15.6,0.62,0.15,0.92,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.69,0.23,0.69,0.85,0.69,0.85,0.77,1.0,0.08,0.77,0.77,0.62,1.0,0.38,0.31,1.0,1.0,0.69,1.0,0.77,1.0,0.42,0.77,1.0,1.0,1.0,0.77
107,0,30025,Africa,Central Africa,N Central Africa,E C Cameroon/ W Central African Rep/ N Congo/ N W DR Congo ,Gbaya Bodoe,5.94,15.6,0.46,0.15,0.92,0.54,0.77,1.0,1.0,1.0,1.0,0.77,0.69,0.23,0.69,0.85,0.69,0.46,0.77,0.69,0.31,1.0,0.77,0.08,1.0,0.38,0.08,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.77,1.0,1.0,1.0,1.0
108,0,30026,Africa,Central Africa,N Central Africa,E C Cameroon/ W Central African Rep/ N Congo/ N W DR Congo ,Gbaya Bodoe,5.94,15.6,0.15,0.15,0.15,0.31,0.08,0.08,1.0,0.08,0.08,0.54,0.69,0.08,0.69,0.08,0.08,0.77,0.77,1.0,0.69,0.54,0.77,0.08,1.0,0.69,0.31,1.0,1.0,0.69,1.0,0.54,1.0,0.77,0.77,1.0,1.0,1.0,0.77
109,0,30027,Africa,Central Africa,N Central Africa,E C Cameroon/ W Central African Rep/ N Congo/ N W DR Congo ,Gbaya Bodoe,5.94,15.6,0.46,0.15,0.92,0.54,1.0,1.0,1.0,1.0,1.0,0.77,0.69,0.23,0.69,0.85,0.69,0.62,0.77,0.85,0.08,1.0,0.77,0.08,1.0,0.69,0.31,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.77,1.0,1.0,1.0,0.77
110,0,30028,Africa,Central Africa,N Central Africa,E C Cameroon/ W Central African Rep/ N Congo/ N W DR Congo ,Gbaya Bodoe,5.94,15.6,0.54,0.15,0.85,0.77,1.0,1.0,1.0,1.0,1.0,0.77,0.69,0.23,0.69,0.85,1.0,0.85,0.77,1.0,0.69,1.0,0.77,0.42,1.0,0.69,0.31,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.77,1.0,1.0,0.77,1.0
111,0,30006,Africa,Central Africa,N Central Africa,N W Central African Rep/ S Chad/ S W Sudan,Sara Daye,8.33,17.76,1.0,0.15,0.46,1.0,0.54,1.0,0.54,1.0,1.0,1.0,0.46,1.0,0.23,0.23,0.69,1.0,0.77,1.0,0.31,0.54,0.31,1.0,1.0,0.85,0.77,1.0,1.0,1.0,1.0,1.0,1.0,0.42,0.73,0.77,1.0,0.31,1.0
112,0,30010,Africa,Central Africa,N Central Africa,N W Central African Rep/ S Chad/ S W Sudan,Sara Gor,8.29,17.11,0.15,0.15,0.15,0.31,0.08,0.08,1.0,0.08,0.08,0.08,0.69,0.08,0.69,0.08,0.08,0.54,0.77,1.0,0.08,0.31,0.31,0.08,0.54,0.85,0.77,1.0,1.0,1.0,1.0,0.08,0.54,0.31,0.46,0.54,0.77,0.31,0.77
113,0,8015,Africa,Central Africa,N Central Africa,N W Central African Rep/ S Chad/ S W Sudan,Sara Kaba,7.81,16.42,0.92,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.46,0.85,0.46,0.85,0.0,0.54,1.0,1.0,1.0,0.77,0.54,1.0,1.0,0.85,0.54,1.0,1.0,0.69,0.54,1.0,0.08,0.08,0.62,0.77,1.0,0.54,0.77
114,0,30009,Africa,Central Africa,N Central Africa,N W Central African Rep/ S Chad/ S W Sudan,Sara Kaba,7.81,16.42,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46,1.0,0.46,1.0,0.69,1.0,1.0,1.0,0.69,0.54,1.0,1.0,1.0,0.85,0.54,1.0,1.0,1.0,1.0,1.0,1.0,0.08,1.0,1.0,1.0,0.54,1.0
115,0,30011,Africa,Central Africa,N Central Africa,N W Central African Rep/ S Chad/ S W Sudan,Sara Kaba,9.47,18.38,0.85,0.15,0.92,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.46,0.23,0.69,0.85,0.69,0.85,0.77,0.85,0.08,0.54,0.77,0.46,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.62,1.0,1.0,0.77,0.77
116,0,30012,Africa,Central Africa,N Central Africa,N W Central African Rep/ S Chad/ S W Sudan,Sara Madjingaye,8.91,17.85,0.62,0.15,0.77,1.0,1.0,0.77,0.54,1.0,1.0,0.77,0.46,0.23,0.46,0.23,0.69,0.85,0.54,1.0,0.08,0.54,0.77,0.46,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.77,1.0,0.54,0.62,1.0,1.0,0.77,0.77
117,0,30013,Africa,Central Africa,N Central Africa,N W Central African Rep/ S Chad/ S W Sudan,Sara Madjingaye,8.91,17.85,0.85,0.15,0.46,1.0,1.0,1.0,0.54,1.0,1.0,0.31,0.69,0.23,0.69,0.23,0.69,0.15,0.31,0.08,0.69,0.54,0.77,0.46,1.0,0.85,0.77,1.0,1.0,1.0,1.0,0.31,1.0,0.31,0.62,1.0,1.0,0.31,0.77
118,0,238,Africa,Central Africa,N Central Africa,S E Central African Rep/ N E DR Congo/ South Sudan,Azande,1.64,26.41,0.62,0.92,0.92,1.0,0.54,0.54,0.31,0.31,0.54,0.31,0.85,0.23,0.85,0.54,1.0,0.62,0.54,1.0,0.08,0.31,0.77,0.62,0.77,0.69,0.54,1.0,1.0,0.38,0.54,0.31,1.0,0.77,0.46,0.31,0.31,0.54,0.77
119,0,2570,Africa,Central Africa,N Central Africa,S E Central African Rep/ N E DR Congo/ South Sudan,Azande,2.84,24.64,0.38,0.15,0.15,1.0,0.77,0.77,1.0,0.08,0.08,0.31,0.46,0.23,0.46,0.08,1.0,0.77,1.0,1.0,0.31,0.54,0.77,1.0,1.0,0.85,0.31,1.0,1.0,0.69,0.54,0.31,1.0,0.54,0.62,0.31,0.77,0.54,0.77
120,0,2571,Africa,Central Africa,N Central Africa,S E Central African Rep/ N E DR Congo/ South Sudan,Azande,2.84,24.64,0.77,0.23,0.38,1.0,0.77,0.77,1.0,0.08,0.08,0.54,0.46,0.23,0.46,0.08,1.0,0.77,1.0,1.0,0.08,0.77,0.77,1.0,1.0,0.85,0.54,1.0,1.0,0.38,0.54,0.54,1.0,1.0,0.77,0.31,0.54,0.54,0.77
121,0,2572,Africa,Central Africa,N Central Africa,S E Central African Rep/ N E DR Congo/ South Sudan,Azande,2.84,24.64,0.77,0.38,0.46,0.54,1.0,1.0,1.0,0.77,1.0,0.54,0.46,0.23,0.46,0.54,0.69,0.77,0.77,1.0,0.31,0.77,0.54,0.46,0.54,0.85,0.54,1.0,1.0,0.38,0.08,0.54,0.54,0.77,0.77,0.31,0.31,0.54,0.77
122,0,2573,Africa,Central Africa,N Central Africa,S E Central African Rep/ N E DR Congo/ South Sudan,Azande,2.84,24.64,0.92,0.38,0.46,0.54,0.77,0.77,1.0,0.77,1.0,0.77,0.46,0.23,0.46,0.54,0.69,0.77,1.0,1.0,0.31,0.54,0.77,0.08,1.0,0.85,0.54,1.0,1.0,0.38,0.08,0.77,1.0,0.54,0.77,0.77,0.77,0.77,0.77
123,0,2574,Africa,Central Africa,N Central Africa,S E Central African Rep/ N E DR Congo/ South Sudan,Azande,2.84,24.64,0.69,0.15,0.15,1.0,1.0,1.0,0.31,0.08,0.08,0.77,0.46,0.23,0.23,0.08,0.85,0.77,0.88,0.85,0.08,0.54,0.77,0.77,0.77,0.69,0.54,1.0,1.0,0.69,0.54,0.77,0.54,0.54,0.62,0.54,0.77,0.31,0.77
124,0,2575,Africa,Central Africa,N Central Africa,S E Central African Rep/ N E DR Congo/ South Sudan,Azande,2.84,24.64,0.69,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,0.54,0.46,0.23,0.08,0.08,0.85,0.77,0.77,0.85,0.31,0.77,0.54,0.77,0.77,0.85,0.54,1.0,1.0,0.69,0.54,0.54,1.0,0.77,0.77,0.19,0.42,0.54,0.77
125,0,2576,Africa,Central Africa,N Central Africa,S E Central African Rep/ N E DR Congo/ South Sudan,Azande,2.84,24.64,0.77,1.0,0.38,0.54,1.0,1.0,1.0,0.77,1.0,0.54,0.46,0.23,0.46,0.69,0.69,0.77,0.77,1.0,0.08,0.54,0.77,0.08,0.77,1.0,0.77,1.0,1.0,0.69,1.0,0.54,1.0,0.77,0.46,0.31,0.54,0.54,0.77
