,Unnamed: 0,song_id,Preferred_name,society_id,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37,orv_1,orv_2,ensemble_value_id,ensemble_value_label,instrument_value_id,instrument_value_label
5755,5755,1976,Yap,28975,0.46,0.23,0.46,1.0,0.54,0.54,0.54,1.0,0.54,0.54,0.85,0.23,0.46,0.23,0.69,0.77,0.77,1.0,0.08,0.31,0.54,0.62,0.77,0.69,0.54,1.0,1.0,0.38,0.54,0.54,1.0,0.54,0.46,0.31,0.54,0.54,0.54,7.0,7.0,1.0,All singers play instruments,1.0,No instruments
5756,5756,1977,Yap,28975,0.46,0.23,0.46,1.0,0.54,0.54,0.54,1.0,0.54,0.54,0.85,0.23,0.23,0.23,0.69,0.77,0.08,1.0,0.08,0.54,0.54,0.62,0.77,0.69,0.77,1.0,1.0,0.69,1.0,0.54,1.0,0.54,0.46,0.31,0.54,0.31,0.54,7.0,7.0,1.0,All singers play instruments,1.0,No instruments
5757,5757,1972,Yap,28975,0.62,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.54,0.42,1.0,1.0,0.54,0.77,0.08,0.77,0.38,1.0,0.38,1.0,0.38,1.0,0.77,1.0,0.54,0.62,0.54,0.54,0.31,0.54,8.0,0.0,,,,
5758,5758,1974,Yap,28975,0.62,0.08,0.08,0.54,0.31,0.54,0.08,0.08,0.08,0.77,1.0,0.23,0.08,0.08,0.69,0.08,1.0,0.08,0.85,0.77,0.77,0.08,0.54,0.23,1.0,0.08,1.0,0.38,1.0,0.77,1.0,0.31,0.46,0.08,0.08,0.08,0.54,8.0,0.0,,,,
5759,5759,1978,Yap,28975,0.62,0.23,0.46,1.0,0.54,0.77,0.54,1.0,0.54,0.54,0.85,0.23,0.23,0.23,0.69,0.85,0.08,1.0,1.0,0.54,0.54,0.62,1.0,0.69,0.77,0.69,1.0,0.69,1.0,0.54,1.0,0.54,0.46,0.31,0.54,0.31,0.54,7.0,7.0,1.0,All singers play instruments,1.0,No instruments
5760,5760,1969,Yap,28975,0.92,0.23,0.46,0.54,0.54,0.54,0.54,1.0,0.54,0.77,0.85,0.23,0.23,0.23,0.69,0.31,1.0,1.0,0.08,0.31,0.54,0.08,1.0,0.69,1.0,1.0,1.0,0.69,1.0,0.77,0.54,0.54,0.46,0.31,0.54,0.31,0.31,7.0,7.0,1.0,All singers play instruments,1.0,No instruments
5761,5761,1970,Yap,28975,0.92,0.23,0.46,0.54,0.54,0.54,0.54,1.0,0.54,0.77,0.85,0.23,0.85,0.23,0.69,0.54,0.54,1.0,0.85,0.54,0.77,0.08,0.77,0.69,1.0,1.0,1.0,0.69,1.0,0.77,0.54,0.31,0.46,0.31,0.31,0.31,0.54,7.0,7.0,1.0,All singers play instruments,1.0,No instruments
5762,5762,164,Yaqui,28986,0.15,0.62,0.46,0.31,0.08,0.08,0.54,0.31,1.0,0.31,0.85,0.08,0.46,0.23,0.69,0.85,0.54,0.85,0.08,0.54,0.54,0.08,0.77,0.69,0.54,0.69,1.0,1.0,1.0,0.31,1.0,0.77,0.62,0.31,1.0,0.77,0.77,1.0,3.0,1.0,All singers play instruments,2.0,1 kind of instrument
5763,5763,899,Yaqui,28986,0.15,0.69,0.62,0.31,0.08,0.08,0.31,0.54,0.31,0.54,0.69,0.08,0.23,0.54,0.38,0.38,0.77,0.69,0.08,0.31,0.77,0.08,1.0,0.85,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.77,0.46,0.54,0.54,0.54,0.54,1.0,4.0,1.0,All singers play instruments,5.0,4 kinds of instruments
5764,5764,3024,Yaqui,28986,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.77,0.46,0.08,0.46,0.08,0.69,0.23,0.77,0.62,0.69,0.54,0.54,0.08,1.0,0.69,0.31,1.0,1.0,0.69,1.0,0.77,1.0,0.54,0.62,0.31,0.31,0.54,0.77,1.0,1.0,,,1.0,No instruments
5765,5765,3026,Yaqui,28986,0.15,0.15,0.54,0.31,0.08,0.08,1.0,0.54,0.77,0.54,0.46,0.08,0.46,0.85,0.69,0.38,0.77,0.62,0.31,0.54,0.54,0.08,1.0,0.69,0.54,1.0,1.0,0.69,0.54,0.54,1.0,0.54,0.35,0.31,0.54,0.77,0.77,1.0,4.0,1.0,All singers play instruments,4.0,3 kinds of instruments
5766,5766,3027,Yaqui,28986,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.54,0.46,0.08,0.46,0.08,1.0,0.62,0.88,0.85,0.31,0.54,0.54,0.08,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.62,0.31,0.54,0.77,0.77,1.0,1.0,,,1.0,No instruments
5767,5767,3029,Yaqui,28986,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.46,0.08,0.08,0.08,0.69,0.92,0.54,1.0,0.69,0.54,1.0,0.08,1.0,0.69,0.54,1.0,1.0,0.38,1.0,0.54,1.0,0.54,0.46,0.08,0.31,0.54,0.54,1.0,0.0,,,,
5768,5768,3031,Yaqui,28986,0.15,0.15,0.38,0.31,0.08,0.08,0.54,0.54,0.54,0.54,0.85,0.08,0.46,0.54,0.69,0.31,0.77,0.38,0.85,0.54,0.77,0.08,0.77,0.38,0.31,1.0,1.0,1.0,1.0,0.54,0.08,0.77,0.62,0.54,0.31,0.31,0.54,1.0,4.0,1.0,All singers play instruments,2.0,1 kind of instrument
5769,5769,3032,Yaqui,28986,0.38,0.15,0.38,0.31,0.54,0.54,0.31,0.54,1.0,0.54,0.85,0.08,0.46,0.54,0.69,0.85,0.54,0.73,0.31,0.54,1.0,0.08,1.0,0.69,0.54,1.0,1.0,0.69,1.0,0.54,0.54,0.77,0.46,0.08,0.31,0.54,0.77,2.0,2.0,1.0,All singers play instruments,2.0,1 kind of instrument
5770,5770,898,Yaqui,28986,0.46,0.69,0.54,0.31,0.54,0.54,0.54,0.54,0.31,0.54,0.85,0.23,0.23,0.54,0.08,0.23,0.77,0.08,0.08,0.31,0.77,0.08,1.0,0.85,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.77,0.46,0.54,0.54,0.31,0.54,2.0,4.0,1.0,All singers play instruments,5.0,4 kinds of instruments
5771,5771,3028,Yaqui,28986,0.46,0.08,0.08,1.0,0.54,0.77,0.08,0.08,0.08,0.31,0.85,0.23,0.08,0.08,0.85,0.46,0.77,0.46,0.19,0.77,0.54,0.77,1.0,0.69,0.54,1.0,1.0,0.69,0.54,0.31,1.0,0.77,0.62,0.31,0.54,0.54,0.54,2.0,0.0,,,,
5772,5772,140,Yawalapiti,17436,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.77,0.77,0.08,0.23,0.08,0.69,0.08,0.54,0.08,0.08,0.54,0.77,0.08,0.77,0.85,0.77,1.0,1.0,0.69,1.0,0.77,0.54,0.54,0.46,0.54,0.54,0.31,0.54,1.0,1.0,,,1.0,No instruments
5773,5773,3865,Yawalapiti,17436,0.15,0.62,0.54,0.31,0.08,0.08,0.77,0.54,0.54,0.77,0.85,0.08,0.23,0.38,0.69,0.31,0.88,0.08,0.69,0.54,0.54,0.23,1.0,0.85,0.77,0.38,0.38,1.0,1.0,0.77,1.0,0.42,0.62,0.31,0.54,0.54,0.77,0.0,2.0,1.0,All singers play instruments,2.0,1 kind of instrument
5774,5774,3864,Yawalapiti,17436,0.23,0.15,0.38,0.54,0.54,0.77,0.54,0.77,0.54,0.88,0.46,0.23,0.23,0.38,0.69,0.69,0.88,0.23,0.08,0.31,0.54,0.08,1.0,0.85,0.31,1.0,0.69,0.69,1.0,0.88,1.0,1.0,0.62,0.31,0.31,0.54,0.77,4.0,2.0,1.0,All singers play instruments,2.0,1 kind of instrument
5775,5775,138,Yawalapiti,17436,0.31,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,1.0,0.85,0.08,0.08,0.08,0.38,0.15,0.54,0.08,0.08,0.77,0.77,0.08,1.0,0.38,0.31,0.38,1.0,0.38,0.08,1.0,1.0,0.08,0.77,1.0,0.31,0.77,1.0,3.0,0.0,,,,
5776,5776,139,Yawalapiti,17436,0.31,0.62,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.77,0.77,0.08,0.69,0.08,0.08,0.23,0.77,0.08,0.08,0.54,0.77,0.08,1.0,0.38,0.54,1.0,1.0,1.0,1.0,0.77,0.54,0.77,0.23,0.54,0.31,0.54,0.54,2.0,1.0,,,1.0,No instruments
5777,5777,142,Yawalapiti,17436,0.46,0.15,0.46,0.54,0.31,0.31,0.54,0.31,0.31,0.77,0.46,0.23,0.23,0.23,0.08,0.23,0.54,0.08,0.31,0.31,0.54,0.08,0.77,0.69,0.77,1.0,1.0,1.0,0.54,0.77,0.54,0.77,0.62,0.31,0.31,0.31,0.77,3.0,2.0,1.0,All singers play instruments,2.0,1 kind of instrument
5778,5778,143,Yawalapiti,17436,0.62,0.08,0.08,0.77,0.77,0.77,0.08,0.08,0.08,1.0,1.0,0.23,0.08,0.08,1.0,0.54,0.54,0.62,0.85,0.77,0.31,0.27,0.77,0.23,0.31,0.08,1.0,0.38,0.54,0.54,1.0,0.54,0.46,0.77,0.54,0.77,0.54,3.0,0.0,,,,
5779,5779,715,Yemenite Jews,16655,0.15,0.62,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.31,0.85,0.08,0.46,0.08,0.69,0.08,0.31,0.08,0.08,0.54,0.31,0.08,0.08,0.69,1.0,0.69,1.0,0.08,0.08,0.31,0.08,0.31,0.23,0.08,0.08,0.31,0.77,1.0,1.0,,,1.0,No instruments
5780,5780,716,Yemenite Jews,16655,0.15,0.62,0.62,0.31,0.08,0.08,0.77,0.54,0.54,0.31,0.85,0.08,0.85,0.38,0.69,0.08,0.08,0.08,0.08,0.54,0.31,0.08,0.08,0.38,1.0,0.08,0.38,0.08,0.08,0.31,0.08,0.54,0.23,0.08,0.08,0.31,0.77,1.0,2.0,1.0,All singers play instruments,2.0,1 kind of instrument
5781,5781,9229,Yemenite Jews,16655,0.77,1.0,0.85,0.54,0.77,0.77,1.0,0.54,0.77,0.54,0.46,0.23,0.46,0.85,0.69,0.69,0.77,0.92,0.69,0.54,0.31,0.08,0.31,0.77,0.77,0.69,0.69,0.38,0.08,0.54,0.31,0.31,0.35,0.31,0.31,0.42,0.77,2.0,5.0,1.0,All singers play instruments,2.0,1 kind of instrument
5782,5782,9050,Yi,20032,0.46,0.08,0.08,0.54,0.54,0.77,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.92,0.54,1.0,0.31,0.77,0.88,0.08,0.77,0.69,0.54,1.0,1.0,0.69,1.0,0.77,0.54,0.77,1.0,0.31,0.77,0.31,0.77,2.0,0.0,,,,
5783,5783,9049,Yi,20032,0.77,0.08,0.08,1.0,0.54,0.31,0.08,0.08,0.08,0.31,0.92,1.0,0.08,0.08,0.69,0.38,0.31,0.23,0.08,0.77,0.77,1.0,0.54,0.23,0.77,0.08,1.0,0.08,0.54,0.31,0.08,0.42,0.35,0.31,0.54,0.54,0.54,2.0,0.0,,,,
5784,5784,9334,Yidinji,30079,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.77,0.46,0.08,0.46,0.08,0.69,0.85,0.42,0.85,0.08,0.31,0.31,0.08,0.54,0.69,0.31,1.0,1.0,0.38,0.54,0.77,1.0,0.77,0.46,0.31,0.31,0.77,0.54,1.0,1.0,,,1.0,No instruments
5785,5785,3566,Yindjibarndi,28315,0.38,0.62,0.15,0.54,0.31,0.31,0.31,0.08,0.08,0.77,0.85,0.23,0.23,0.08,0.38,0.46,0.31,0.23,0.08,0.77,0.31,0.08,1.0,0.69,0.54,0.69,1.0,0.38,1.0,0.77,1.0,1.0,0.62,0.77,0.77,0.54,0.77,4.0,1.0,,,1.0,No instruments
5786,5786,3567,Yindjibarndi,28315,0.46,0.08,0.08,0.54,0.31,0.31,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.69,0.85,0.42,1.0,0.31,0.77,0.31,0.08,1.0,0.69,0.42,0.69,1.0,0.38,1.0,0.54,1.0,0.77,0.23,0.77,0.54,0.77,0.77,4.0,0.0,,,,
5787,5787,9944,Yokuts,29085,0.15,0.62,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.77,0.46,0.08,0.85,0.08,0.69,0.38,0.77,0.62,0.31,0.77,0.77,0.08,0.77,0.69,0.54,1.0,0.38,0.69,0.54,0.77,0.54,0.54,0.46,0.54,0.31,0.42,0.54,1.0,1.0,,,1.0,No instruments
5788,5788,9942,Yokuts,29085,0.38,0.08,0.08,0.54,0.54,0.77,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.0,0.38,0.77,0.38,0.31,0.54,0.77,0.08,0.77,0.38,0.42,1.0,0.08,0.69,0.54,0.77,0.54,1.0,0.46,0.77,0.42,0.42,0.54,2.0,0.0,,,,
5789,5789,9943,Yokuts,29085,0.38,0.15,0.15,0.54,0.54,0.77,0.31,0.08,0.08,0.54,0.85,0.23,0.85,0.08,0.85,0.46,0.88,0.62,0.08,0.31,0.77,0.08,1.0,0.38,0.31,1.0,1.0,0.69,0.54,0.54,1.0,0.77,0.62,0.77,0.77,0.77,0.77,2.0,1.0,,,1.0,No instruments
5790,5790,9941,Yokuts,29085,0.77,1.0,0.92,0.88,0.54,0.54,1.0,0.54,0.77,1.0,0.46,1.0,0.46,0.85,0.69,0.85,0.77,1.0,0.31,0.54,0.77,0.23,0.77,0.85,0.54,1.0,1.0,1.0,0.54,1.0,0.54,0.77,0.46,0.31,0.54,0.54,0.54,5.0,5.0,2.0,Most singers play instruments,2.0,1 kind of instrument
5791,5791,3351,Yolngu,30080,0.15,0.15,0.38,0.31,0.08,0.08,0.54,0.54,1.0,0.08,0.46,0.08,0.46,0.54,0.69,0.38,0.77,0.38,0.69,0.54,0.31,0.08,0.31,0.69,0.31,0.69,0.69,0.38,0.54,0.08,0.54,0.77,0.23,0.08,0.31,0.54,0.31,1.0,2.0,1.0,All singers play instruments,2.0,1 kind of instrument
5792,5792,9312,Yolngu,30080,0.15,0.62,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.77,1.0,0.08,0.23,0.08,0.69,0.69,0.0,0.0,0.69,0.77,0.54,0.08,0.54,0.23,0.31,0.08,1.0,0.0,0.54,0.77,0.0,1.0,0.46,0.31,0.31,1.0,0.77,1.0,1.0,,,1.0,No instruments
5793,5793,9396,Yolngu,30080,0.15,0.15,0.15,0.31,0.08,0.08,1.0,0.31,0.77,0.54,0.69,0.08,0.69,0.23,0.85,0.85,0.31,1.0,0.08,0.54,0.31,0.08,0.54,0.69,0.31,0.69,1.0,0.38,0.54,0.54,1.0,0.54,0.23,0.08,0.31,1.0,1.0,1.0,1.0,1.0,All singers play instruments,2.0,1 kind of instrument
5794,5794,1227,Yolngu,30080,0.38,0.69,0.46,0.54,0.54,0.54,0.54,0.54,0.77,0.54,0.46,0.23,0.35,0.54,0.69,0.85,0.31,1.0,0.08,0.31,0.54,0.08,0.77,0.38,0.54,0.38,1.0,0.38,1.0,0.54,1.0,0.54,0.08,0.08,0.31,0.54,0.77,3.0,4.0,1.0,All singers play instruments,2.0,1 kind of instrument
5795,5795,9370,Yolngu,30080,0.38,0.15,0.38,0.54,0.77,0.54,0.54,0.31,0.77,0.77,0.46,0.23,0.35,0.69,1.0,0.92,0.42,0.85,0.31,0.54,0.54,0.08,0.54,0.69,0.31,1.0,1.0,0.38,0.08,0.77,1.0,0.54,0.23,0.31,0.31,0.77,1.0,3.0,3.0,3.0,Ensemble 3,2.0,1 kind of instrument
5796,5796,1229,Yolngu,30080,0.62,0.46,0.46,0.54,0.54,0.77,0.54,0.54,0.54,0.08,1.0,0.23,0.23,0.23,1.0,0.77,0.08,1.0,0.08,0.31,0.31,0.08,0.77,0.85,0.54,0.08,0.69,0.08,1.0,0.08,1.0,0.77,0.23,0.31,0.08,0.42,0.77,6.0,0.0,,,,
5797,5797,3432,Yoruba,29107,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,1.0,0.08,0.08,0.08,0.69,0.15,0.77,0.08,0.08,0.77,0.54,0.08,0.08,0.38,0.54,0.08,1.0,0.38,1.0,0.08,0.08,0.77,0.62,0.31,0.31,0.54,0.54,1.0,0.0,,,,
5798,5798,3439,Yoruba,29107,0.46,1.0,0.38,0.77,0.77,0.77,1.0,0.77,1.0,0.77,0.46,0.23,0.46,0.69,0.69,0.15,0.77,0.08,0.08,0.54,0.54,0.08,0.54,0.38,0.54,1.0,1.0,0.38,0.54,0.77,0.54,0.77,0.35,0.31,0.54,0.31,0.77,4.0,4.0,1.0,All singers play instruments,3.0,2 kinds of instruments
5799,5799,3434,Yoruba,29107,0.62,0.23,0.46,1.0,0.54,0.54,0.54,1.0,0.54,0.31,1.0,0.23,0.23,0.23,0.69,0.15,1.0,0.08,0.69,0.77,0.77,0.62,0.77,0.69,0.54,1.0,0.69,0.69,0.54,0.31,0.54,0.77,0.62,0.31,0.54,0.31,0.54,5.0,5.0,1.0,All singers play instruments,1.0,No instruments
5800,5800,3436,Yoruba,29107,0.62,0.23,0.38,1.0,0.77,0.77,1.0,0.77,1.0,0.54,0.46,0.23,0.46,0.69,0.69,0.77,1.0,1.0,0.08,0.31,0.77,0.62,1.0,0.69,0.77,1.0,1.0,0.38,0.54,0.54,1.0,0.42,0.62,0.31,0.31,0.31,0.77,4.0,4.0,1.0,All singers play instruments,2.0,1 kind of instrument
5801,5801,3435,Yoruba,29107,0.69,0.23,0.38,0.54,0.77,0.77,1.0,0.77,1.0,0.77,0.46,0.23,0.46,0.69,0.69,0.92,0.77,1.0,0.08,0.08,0.54,0.08,1.0,0.38,0.54,1.0,1.0,0.69,0.54,0.77,0.54,0.77,0.77,0.54,0.54,0.31,0.77,8.0,4.0,1.0,All singers play instruments,2.0,1 kind of instrument
5802,5802,3431,Yoruba,29107,0.77,0.08,0.08,0.54,0.77,0.77,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.69,0.54,0.77,1.0,0.08,0.54,0.77,0.08,1.0,0.38,0.54,0.69,1.0,0.69,0.54,0.54,1.0,0.54,0.62,0.31,0.31,0.54,0.77,5.0,0.0,,,,
5803,5803,3433,Yoruba,29107,0.77,0.15,0.46,1.0,0.77,1.0,0.54,1.0,0.77,0.54,0.85,0.23,0.23,0.23,0.69,0.85,0.88,0.85,0.31,0.31,0.54,0.46,1.0,0.69,0.54,1.0,1.0,0.69,1.0,0.54,1.0,0.54,0.77,0.31,0.31,0.54,0.77,2.0,3.0,1.0,All singers play instruments,1.0,No instruments
5804,5804,3437,Yoruba,29107,0.92,1.0,0.38,0.54,0.77,0.77,1.0,1.0,1.0,0.31,0.46,0.23,0.46,0.85,0.69,0.08,0.77,0.08,0.31,0.77,0.54,0.08,1.0,0.38,1.0,1.0,1.0,0.69,0.08,0.31,1.0,0.77,0.77,0.31,0.31,0.54,1.0,6.0,3.0,1.0,All singers play instruments,1.0,No instruments
5805,5805,3430,Yoruba,29107,0.77,0.08,0.08,1.0,0.77,0.77,0.08,0.08,0.08,0.54,1.0,0.23,0.08,0.08,0.69,0.77,0.54,1.0,0.08,0.54,0.77,0.46,0.54,0.38,0.77,1.0,1.0,0.69,0.54,0.54,0.54,0.54,0.62,0.31,0.54,0.31,0.77,7.0,0.0,,,,
5806,5806,3438,Yoruba,29107,0.81,1.0,0.46,0.54,0.54,0.54,1.0,1.0,1.0,0.08,0.46,0.23,0.46,0.85,0.69,0.08,1.0,0.08,0.31,0.77,0.77,0.08,1.0,0.38,0.77,1.0,1.0,0.38,0.54,0.08,1.0,0.77,0.77,0.31,0.31,0.31,0.77,7.0,7.0,1.0,All singers play instruments,1.0,No instruments
5807,5807,2938,Yu'pik,10286,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.77,0.85,0.08,0.23,0.08,0.69,0.31,0.77,0.38,0.31,0.77,0.77,0.08,0.54,0.38,0.77,1.0,1.0,0.69,1.0,0.77,0.08,0.54,0.23,0.31,0.08,0.08,0.54,1.0,1.0,,,1.0,No instruments
5808,5808,2939,Yu'pik,10286,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.85,0.08,0.08,0.08,0.69,0.31,0.54,0.38,0.31,0.77,0.77,0.08,1.0,0.38,0.54,1.0,1.0,0.69,1.0,0.54,0.54,0.54,0.46,0.31,0.31,0.31,0.31,1.0,0.0,,,,
5809,5809,2940,Yu'pik,10286,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.77,0.85,0.08,0.85,0.08,0.69,0.31,0.77,0.62,0.31,0.54,0.54,0.08,0.77,0.38,0.54,1.0,1.0,0.69,1.0,0.77,0.54,0.54,0.46,0.31,0.31,0.31,0.77,1.0,1.0,,,1.0,No instruments
5810,5810,2942,Yu'pik,10286,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.77,0.85,0.08,0.08,0.08,0.69,0.31,0.54,0.62,0.31,0.54,0.54,0.08,0.77,0.38,0.54,1.0,1.0,0.69,1.0,0.77,0.54,0.54,0.46,0.31,0.54,0.31,0.54,1.0,0.0,,,,
5811,5811,2941,Yu'pik,10286,0.38,0.15,0.15,0.54,0.54,0.54,0.54,0.77,0.77,0.77,0.85,0.23,0.46,0.54,0.69,0.31,0.54,0.38,0.31,0.54,0.77,0.08,0.54,0.69,1.0,1.0,1.0,0.69,1.0,0.77,0.54,0.42,0.23,0.31,0.31,0.31,0.77,2.0,2.0,1.0,All singers play instruments,2.0,1 kind of instrument
5812,5812,2943,Yu'pik,10286,0.38,0.15,0.15,0.54,0.54,0.77,0.31,0.08,0.08,0.77,0.85,0.23,0.85,0.08,0.69,0.08,0.31,0.08,0.31,0.77,0.77,0.08,0.54,0.38,0.77,1.0,1.0,0.69,0.54,0.77,0.54,0.31,0.46,0.31,0.08,0.31,0.54,2.0,1.0,,,1.0,No instruments
5813,5813,2944,Yu'pik,10286,0.38,0.15,0.15,0.54,0.77,0.77,0.31,0.08,0.08,1.0,0.85,0.23,0.23,0.08,0.69,0.38,0.54,0.62,0.31,0.54,0.54,0.08,0.77,0.38,1.0,1.0,1.0,0.69,0.54,1.0,0.54,0.31,0.46,0.31,0.08,0.31,0.54,2.0,1.0,,,1.0,No instruments
5814,5814,2945,Yu'pik,10286,0.38,0.15,0.15,0.54,0.54,0.54,0.31,0.08,0.08,0.77,0.85,0.23,0.85,0.08,0.69,0.31,0.77,0.23,0.31,0.77,0.77,0.08,0.54,0.38,1.0,1.0,1.0,0.69,0.54,0.77,0.54,0.54,0.23,0.31,0.08,0.08,0.31,2.0,1.0,,,1.0,No instruments
5815,5815,1248,Yu'pik,10286,0.46,0.23,0.46,0.54,0.54,0.54,0.54,1.0,1.0,0.54,0.85,0.23,0.23,0.23,0.69,0.46,0.77,0.23,0.69,0.54,0.77,0.08,1.0,0.69,0.77,1.0,1.0,0.69,0.54,0.54,0.54,0.54,0.35,0.31,0.31,0.31,0.54,5.0,5.0,1.0,All singers play instruments,1.0,No instruments
5816,5816,2937,Yu'pik,10286,0.46,0.15,0.46,0.54,0.54,0.54,0.31,0.08,0.08,0.77,0.85,0.23,0.85,0.08,0.69,0.08,0.77,0.08,0.31,0.77,0.77,0.08,0.77,0.69,0.77,1.0,1.0,0.69,1.0,0.77,0.08,0.54,0.46,0.31,0.31,0.08,0.77,3.0,1.0,,,1.0,No instruments
5817,5817,2946,Yu'pik,10286,0.46,0.15,0.15,0.54,0.77,0.77,0.31,0.08,0.08,0.54,0.85,0.23,0.23,0.08,0.69,0.08,0.77,0.08,0.31,0.77,0.77,0.08,0.77,0.38,0.77,1.0,1.0,0.69,1.0,0.54,0.54,0.77,0.62,0.31,0.31,0.31,0.54,2.0,1.0,,,1.0,No instruments
5818,5818,3187,Yucatan Maya,21033,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,0.85,0.08,0.08,0.08,0.69,0.46,1.0,0.62,0.69,0.54,0.54,0.08,1.0,0.38,0.31,1.0,1.0,1.0,1.0,0.08,1.0,0.77,0.62,0.54,0.31,0.54,0.31,1.0,0.0,,,,
5819,5819,3188,Yucatan Maya,21033,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,0.85,0.08,0.08,0.08,0.69,0.46,0.77,0.38,0.31,0.77,0.54,0.08,1.0,0.38,0.31,0.69,1.0,0.69,1.0,0.08,1.0,0.77,0.62,0.31,0.31,0.54,0.31,1.0,0.0,,,,
5820,5820,3189,Yucatan Maya,21033,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,0.85,0.08,0.08,0.08,0.69,0.46,0.77,0.46,0.69,0.54,0.54,0.08,1.0,0.38,0.31,0.69,1.0,1.0,1.0,0.08,1.0,0.54,0.62,0.31,0.31,0.54,0.54,1.0,0.0,,,,
5821,5821,3190,Yucatan Maya,21033,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.85,0.08,0.08,0.08,0.69,0.23,0.77,0.08,0.31,0.77,0.54,0.08,1.0,0.69,0.54,0.69,1.0,1.0,1.0,0.31,1.0,0.77,0.62,0.31,0.31,0.54,0.54,1.0,0.0,,,,
5822,5822,3191,Yucatan Maya,21033,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,1.0,0.85,0.08,0.08,0.08,0.69,0.23,0.88,0.08,0.69,0.54,0.54,0.08,1.0,0.69,0.54,1.0,1.0,0.69,0.54,1.0,1.0,0.77,0.62,0.08,0.54,0.54,0.08,1.0,0.0,,,,
5823,5823,3192,Yucatan Maya,21033,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.85,0.08,0.08,0.08,0.69,0.23,1.0,0.08,0.69,0.54,0.54,0.08,1.0,0.38,0.31,0.38,1.0,1.0,1.0,0.54,1.0,0.54,0.62,0.31,0.77,0.54,0.54,1.0,0.0,,,,
5824,5824,3193,Yucatan Maya,21033,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.85,0.08,0.08,0.08,0.69,0.46,0.77,0.46,0.69,0.54,1.0,0.08,1.0,0.38,0.31,0.69,1.0,1.0,1.0,0.54,1.0,0.54,0.62,0.54,0.77,0.54,0.31,1.0,0.0,,,,
5825,5825,3194,Yucatan Maya,21033,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.46,0.08,0.08,0.08,0.69,0.46,0.77,0.23,0.31,0.54,0.77,0.08,1.0,0.85,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.62,0.31,0.54,0.54,0.31,1.0,0.0,,,,
5826,5826,2164,Yudjá,17733,0.46,0.15,0.46,1.0,0.77,0.54,0.54,0.77,0.54,0.77,0.85,0.23,0.23,0.23,0.69,0.31,0.88,0.38,0.08,0.54,0.77,0.62,0.77,0.38,0.31,1.0,1.0,0.38,1.0,0.77,1.0,1.0,0.62,0.08,0.54,0.31,0.54,5.0,4.0,1.0,All singers play instruments,1.0,No instruments
5827,5827,2165,Yudjá,17733,0.46,0.15,0.46,0.54,0.77,0.54,0.54,0.77,1.0,0.77,0.85,0.23,0.23,0.23,0.85,0.77,0.54,0.85,0.08,0.77,0.77,0.08,0.77,0.38,0.54,1.0,1.0,0.38,1.0,0.77,1.0,1.0,0.62,0.31,0.42,0.31,0.54,5.0,4.0,1.0,All singers play instruments,1.0,No instruments
